0,1,2,3,4,5,6,7,8,9,10
-0.8979125,-0.081507914,-0.36723405,1.8403355,-0.1071968,0.46154934,-0.38644686,-1.2002817,-0.20731738,-0.27466917,-4.3752584
-0.037745062,1.2107089,-0.7901432,-1.0969023,1.7054127,-0.6014841,1.1753554,1.4631197,0.54109395,-0.19271909,0.88581586
-0.514004,0.840446,-0.5014959,-1.1260638,1.0858161,-0.67221314,0.76989263,-0.87267447,0.32932216,-0.3334113,-2.144495
0.36542508,1.513957,-0.05406102,1.3124567,1.4218624,0.89608467,-1.1752217,-1.630532,-0.31281048,1.8586773,18.208878
-0.33712304,-1.3183675,0.2867929,-0.8823788,0.65238386,1.6382874,-0.515555,0.07739395,1.4306742,-0.84225065,-17.542828
-0.8390799,0.39712027,-2.225167,-0.44851494,-0.54562086,-1.3885589,-0.19523503,-2.2691717,1.0884823,1.3995078,-49.27479
1.4108258,-0.67231447,-0.37226167,0.6097211,0.21049386,-2.230748,-0.077652246,-0.45907265,-0.5163463,-0.5459164,18.942562
0.7095259,1.5586344,-0.8916272,1.6632028,-0.5654611,-0.40633586,-1.007569,0.21279393,1.377607,-1.340377,31.52534
-0.3853833,0.024441745,0.11741155,0.8444951,0.061595548,0.58320326,0.046827693,-1.0740367,0.35364765,-0.0926035,1.0717628
0.075269155,-1.3027066,-0.9615521,1.2247846,0.49707896,0.17661777,-0.0089881215,-1.579436,-1.3151848,-0.2768996,-5.5559874
-0.37604454,1.6981033,-0.49403235,-0.037987173,-0.13841161,0.6245251,-0.64064425,0.6375969,-1.1828938,-1.5303606,29.860985
-0.31537417,-1.0305806,1.9136822,-2.069087,0.36094925,-0.8264061,0.07414543,-1.839745,0.4866278,-0.5314665,0.21698356
-0.33570653,-0.32351115,1.0130974,0.8373124,-0.25388113,-0.8016983,0.7578587,-0.122155495,0.09404031,-2.5631044,28.724142
1.4414868,-0.4956067,-0.6563231,-0.20854914,1.9771011,-0.4077222,-0.33567494,-0.3274381,-0.7541239,-0.55304754,21.736649
-2.8022513,-0.084157154,0.08389234,0.77845,0.5759304,0.1369244,1.5253819,0.12795864,0.5024957,0.29137602,-43.341602
-0.11071522,-1.4724209,-0.12986481,-0.8569557,-0.37995332,1.5353132,-1.0671585,0.018629048,1.3817335,-0.9999925,-20.343395
1.5174344,0.9630056,-0.052428328,0.75293434,-0.18047886,1.2185454,-0.53135014,-1.9537878,1.2861985,-1.7123021,52.199257
2.0704494,-0.42017952,-0.18648964,1.1533152,0.4124025,-0.11175914,0.45702165,0.30106872,0.74660176,-0.22619314,27.43865
-0.95839524,-1.4582529,-2.1485286,-1.5173055,1.7396817,-0.0164211,-0.078432046,-2.809707,0.8886626,0.88587785,-63.666885
-0.15642871,-0.7024742,-0.5757941,0.42567542,1.4688576,0.83263,-0.298191,-0.07256546,-1.5845635,0.7987599,-11.020319
-0.70694625,0.08952089,-0.106581345,-0.07928505,0.9762191,-0.35329464,0.8511966,1.3789062,0.26056752,0.3147942,-16.447058
0.8722873,-0.01356648,1.3162652,0.25144497,1.6723365,-1.8853353,-0.807922,-0.7197829,0.7657688,-0.015936172,26.22874
0.9927429,-0.45371518,0.8211011,-1.0063705,0.89399165,-0.37464532,-2.2984602,-0.79895186,1.2125648,-0.687571,17.216541
-1.3491013,0.4611685,-1.0284866,0.40742236,-1.2335095,-1.4229696,1.1541002,1.1139768,-0.29861587,0.2305933,-30.182892
0.05308794,-0.8460301,0.20185982,0.82249457,0.12682216,-0.09577826,0.8807876,0.14981982,-0.1041151,0.33422008,-6.9326186
0.6974296,-0.36167777,1.329775,1.5045133,0.18097192,0.130888,0.9042928,-0.66847724,1.4802669,-0.80875725,28.033737
0.079240344,0.057049934,-0.43279567,1.0505754,-0.077176414,2.122793,0.675929,0.642624,0.61642593,-1.7315382,16.721754
-0.13284865,-0.7751962,-1.488978,1.4182807,0.7896974,-0.06273027,0.4003014,-1.4915466,-0.8013702,-1.0241803,-1.7331316
0.540862,0.5893293,-0.8024289,-1.0871197,-0.796555,-0.104937606,0.40993574,0.41690144,0.02407089,1.0050943,-9.859871
-0.85660076,-0.31502363,-0.6628857,-0.72183007,0.2026368,-1.357025,-0.31487986,0.32831618,-0.27056903,-2.323307,-3.2092605
-0.20161708,-0.14322577,-0.30092195,0.71945643,-1.3266667,0.31366327,-1.2097324,-3.019666,0.5630961,-0.19435596,-2.1774235
-2.0874188,1.1311308,0.7038906,-0.4542916,1.4686648,-0.10141543,1.175718,-0.8925301,-1.0614463,-1.433282,11.852794
-0.4721431,0.51534945,-1.3321627,0.78241754,0.27258185,2.322512,-0.98446333,0.676716,1.0348207,-1.4638666,-0.21938205
-0.07398628,-0.68260837,0.23191836,-0.3245524,-0.12401078,-1.8078939,1.7466953,1.3324801,-0.06291757,-0.8503392,-4.018179
-0.5571656,-1.4943669,0.44346702,-1.0913895,-0.77908385,-1.5042341,-1.140313,1.818126,-0.3608408,0.8620618,-39.859707
-1.4227362,-0.38800573,-0.037932634,1.4890375,-0.13098836,0.5567501,1.6983079,0.108389616,2.366233,0.44452325,-36.4587
-0.7649725,-0.45186004,-0.30816787,-1.2556854,-1.4996092,-0.70195496,-0.6850383,-1.6393286,0.59584016,0.35624462,-32.043823
-0.8369471,0.0015620493,-1.1358947,-0.92009634,-0.015030185,-1.4390202,-1.607887,0.603799,0.03572675,-1.6118745,-14.481982
1.688528,-0.11489925,0.27775803,-2.803502,-2.4225805,-0.9088688,1.3271462,-0.73758787,0.7343274,0.25758597,5.109232
-0.30630055,-1.2665563,0.9768617,-1.4177909,0.46307778,1.9763446,0.3506073,0.34267572,1.7537134,0.16662472,-23.888166
1.4368685,-0.26177254,-0.81471145,0.4873007,0.42083722,0.34129205,-0.7846142,2.2740333,-2.0695355,0.85553527,10.552777
-1.2055285,1.6009297,0.25944737,-0.3351138,1.1191924,1.0724711,0.79412866,0.014814718,-0.9553627,-0.90467393,19.556604
-0.023606382,2.0400858,0.6587797,1.6489943,-1.1746138,-0.37598678,-2.4573529,-0.5691506,-0.86615694,-0.541806,45.21707
-0.055436023,-1.8314002,-0.6825705,0.20354156,1.2828555,-0.42773226,0.22755119,-0.3204855,-1.5550344,-0.036125775,-17.89158
0.47816467,-0.3105566,-0.0978521,1.3541481,1.334678,1.5528638,0.29004213,-0.77058196,0.5317056,0.8810143,2.197749
0.8748123,-1.5197619,-0.27142584,0.51101255,-0.69029707,-0.32717028,0.77258885,-0.2520467,-0.5024721,-1.9426463,15.017415
-0.5507314,0.9910725,0.83953106,1.8898383,-1.4443336,-0.7434704,-0.9865822,0.8534836,-1.8320717,0.6384434,16.914892
-0.75049484,-0.53102887,0.06723252,0.38774702,-0.2873246,-0.6276324,-1.214447,0.3741973,-0.15525371,-0.5027739,-11.6844015
0.6294402,0.12525372,0.48091066,-1.564166,-1.233924,1.8036749,-0.30686536,-0.30755,-2.5155072,-0.4621809,26.606842
1.5090108,0.3428681,-0.567793,0.9917571,1.8039628,-0.1889839,-1.2313335,1.7498814,-1.7718679,0.7151271,26.532959
-1.2293482,-0.58031094,0.13439927,0.3803793,0.32583612,-1.0712668,-1.4229884,1.123776,0.5582968,0.7843404,-35.992607
0.4828527,-0.32022732,-0.83607394,0.4538067,2.292879,-1.5928134,0.18766762,-0.11060929,1.3172259,-1.9717408,13.208926
-1.5725724,0.16995758,0.019890146,-0.17949146,-2.3187976,0.42626104,-2.3645291,1.6250172,-0.29367515,-0.15510598,-26.756378
0.48053193,0.35633606,1.8207959,-0.44554722,-0.979228,1.1262538,0.3449723,0.24211486,0.58810025,1.3079011,10.598502
0.45069337,2.1664705,0.212994,3.880468e-05,0.17391303,-1.7855641,2.574664,-0.16655566,0.42867813,1.3438219,18.449541
0.86443204,1.5997678,0.76474106,-0.40263766,-0.63144875,0.32818046,1.0749199,1.4893373,1.0748606,0.34107104,25.599808
-1.5071329,0.4245863,0.36840358,0.38064203,-1.098769,2.0540779,2.0234463,-1.7808777,-0.15695423,1.7518542,-25.428314
0.62469316,-0.4057956,-1.2591174,0.4125367,1.9068905,1.3051596,0.6397348,0.5415641,-0.18461952,-0.09527242,-0.47439992
-1.0303483,1.6277003,0.1335416,-1.30952,-1.6577545,-1.9628025,-1.501761,-1.2691704,-1.5845401,-0.58992577,11.096493
-0.19386053,-0.52096057,1.5409331,0.5004379,-0.12444293,-0.45734888,-0.44709733,0.70842856,0.23637149,1.7694746,-12.802588
-0.80693686,0.73689383,1.4284408,-1.0542783,0.055599425,-0.61744374,1.1891255,1.47,2.2168717,-0.27535447,-4.8620086
-1.8664365,-0.619984,0.9286594,-1.0565552,0.11122624,0.7199863,0.6025524,-0.70321286,2.621029,-0.76591355,-33.422707
0.83145887,2.6470559,-0.62709135,0.3450394,1.320013,-0.98289424,-1.8118391,-0.5958147,-0.31694427,1.3075745,30.51252
0.71019137,-0.13866667,-0.8263818,0.3056747,-1.8721088,1.9721583,-1.1084898,1.3332759,-1.1399828,-0.39989847,7.087358
0.42440012,0.30815008,-0.5428738,1.036549,-1.0521542,-0.17172222,-0.08898713,-0.64715743,-0.5918187,-0.3771239,14.511147
0.42563772,-1.1435598,-0.78173405,1.3945005,-2.0022209,1.5856917,-2.6859217,1.6809015,1.6644855,0.24398308,-26.398727
-0.23006299,-0.49626502,-0.0890496,0.26186204,-0.30933866,-1.4421475,1.1765594,-1.3620635,-0.568396,0.29391363,-8.575203
0.39180726,1.4400442,-0.06475325,0.5937478,-1.1713594,-0.20194452,-1.057596,-1.6911554,0.7537999,2.1115277,0.7228775
0.27950314,-0.23553894,-0.038399875,-0.75773674,0.617695,-0.22618751,-0.6283931,0.37197542,0.91984445,0.0011241359,-6.466749
0.33794472,-0.94639844,-0.39193067,0.6962521,-0.6240999,-0.22517033,-0.7384766,-0.6145452,1.1651044,-2.3573396,9.998006
-0.19792297,-1.6213559,1.2884908,-0.82167655,-0.16902077,-0.16287924,-0.23074763,-1.5095925,1.3996099,-2.0488436,3.1488304
0.41811737,0.031795777,-0.9123822,0.45172116,0.69755673,0.8344221,-1.5029869,0.097828664,-0.828247,-0.030230336,5.653658
-0.84382206,-1.5066956,-0.47021404,-0.68309873,0.12041941,-1.0006022,-0.9060337,0.57975364,0.123845026,1.543358,-56.24472
0.77737993,-0.6705214,-0.52481896,-0.66647136,-0.5228672,1.2898136,-0.52035606,-0.30105352,1.8004359,0.38229352,-16.340431
0.7235488,0.80934334,0.59444445,0.15742703,0.87939787,1.1835412,1.779268,1.8069106,-0.48703885,1.1959413,17.111898
0.89826727,-2.5990405,1.4365882,-0.44809958,-0.27734917,1.3471687,-0.41301668,0.41893038,0.42407697,0.2456408,-9.81431
-0.8316275,-0.41361573,-0.22221677,-0.249334,0.7263818,-0.3940874,-1.7932092,1.3294787,0.31549752,1.1724824,-35.749043
-0.2823318,-0.49219298,1.5696782,0.3301356,2.1792798,-0.36019066,-1.4908768,0.70920277,0.8982278,-0.9568721,14.374659
1.940659,-0.13677983,0.33421808,1.1252105,-1.0487031,1.3315786,-1.251417,1.437566,-0.16978279,-0.019870814,32.583237
-0.67309767,2.333044,-1.2783208,1.0690485,-1.2189893,1.9037045,-0.01023204,0.658038,-0.674428,-0.47534588,15.657444
1.5484539,0.29138362,-0.57555294,0.4018279,1.3431506,-0.40590775,-0.97873217,0.25631833,-1.313351,0.27045247,28.097477
0.5872401,0.63772225,-0.73127335,-1.836179,2.3211174,-0.4618728,-0.084950104,0.6637067,0.37041947,-1.8360611,21.146952
-0.90160567,2.0763414,-1.81748,-0.67255336,1.2149451,-1.6399347,1.7533673,-0.47688672,0.3631877,-1.300452,3.6248143
0.19470096,-0.15339959,-1.5188317,-0.48990476,-0.10868648,-0.300792,1.031114,-2.803431,-1.1249985,-0.169651,-3.5647368
0.86225444,0.5018543,-0.022451814,-1.7695754,-0.6174305,-1.1484921,0.86146486,-2.162832,-1.6681339,-0.8553573,30.566116
1.0506929,0.88330764,-0.87571275,0.25737977,1.7297474,-0.08318859,-2.7658572,-0.44483423,-1.7061635,-2.152983,52.67268
-0.6388452,2.965,0.080775484,-0.40656188,1.1516231,-0.52483636,2.7940567,1.1124208,-0.5853843,-0.0073666926,28.002562
-0.8545491,0.52787334,-0.84635925,0.8663662,0.17666587,-0.8097978,0.031379517,-0.88536537,0.66310555,0.6554807,-20.04465
1.0959142,-0.50195014,-1.1454816,-0.8007086,1.2873993,-0.23002154,0.6100526,1.4793034,-0.21815,-1.0706303,6.992058
-2.0769312,0.52010727,-0.50443447,-1.2305384,2.2288473,-1.3486347,0.21598156,1.5508814,1.5403051,1.1123741,-53.685383
1.6650504,0.99952155,-0.37660125,0.7875055,0.31497616,0.74544454,1.25606,0.8764594,0.62960136,0.20461094,30.898159
-0.2593486,-0.9508938,-3.2165813,0.8219286,-0.8779276,1.453775,-1.1161609,3.1608791,-0.18763213,2.3666396,-73.65258
-0.5542855,-0.9131546,2.2787838,-0.12551977,1.7941018,-0.44351786,-0.34146222,-1.9875033,-2.1088262,-0.021554405,20.849007
0.582308,0.26525426,1.0383393,-0.8991787,0.36883953,2.5875955,-1.0922148,1.3205808,-0.094701245,-1.031459,30.057507
-0.26515505,0.8071603,0.5135468,0.005943333,0.27178425,-0.1102398,0.9869248,0.24216715,-0.49902943,-0.36158094,17.016651
-0.9171327,0.79908717,-0.88992226,0.7511991,0.5694732,-0.16853225,-0.8132618,0.14525606,0.7832096,-0.38443574,-9.545316
1.6381742,0.57135,1.8586082,-3.0733438,-1.2571702,0.0768747,-1.33221,-1.2701175,-0.31369826,1.0640601,28.609127
-0.1595002,-0.4571925,0.6259394,2.567086,-0.6976332,-0.69961333,-0.9747386,1.7781633,-1.0930507,0.914672,-0.7910528
0.70940506,0.21823639,1.2732553,-1.2361125,-0.5276796,-0.7201997,0.23465297,-0.9020072,2.0707622,-1.1202625,21.938921
0.8778887,0.36501506,-0.6825737,-1.2664295,0.9919187,-0.27539235,2.024799,1.6985089,0.05216864,-0.38222536,7.7225423
1.0914923,-2.0317593,-0.84676456,-1.2554808,0.0988943,1.3941666,-0.66691846,-0.45157525,-0.74828476,0.29529107,-18.291203
0.7297347,-0.68554366,-0.8914831,-0.37082428,0.5731624,-0.30180436,0.8513412,2.132062,0.045272175,0.44792917,-15.728586
0.39832705,0.70823586,1.3979115,0.252773,-0.13768153,-0.02268898,0.4484315,-1.424034,-1.3340477,-1.6033597,54.752808
2.1805222,0.23551509,1.6017652,-0.10515781,1.1986467,1.2112589,1.4159143,-0.25151616,-0.5784353,-0.93270683,67.59362
0.37208784,0.43564582,-1.0201406,0.027677752,-1.2544066,0.19059028,1.1567558,-1.8408786,-0.06102748,1.6682557,-14.189667
1.4306191,0.5040026,2.6075683,-0.35545394,2.8615453,0.96375585,0.63140655,-0.18047155,-1.0382369,-2.0473258,84.92673
-1.8395228,-0.59412104,0.060663614,0.39611083,-1.0705272,-0.78031117,-0.84002763,0.50740176,0.6247684,-0.8347505,-31.337555
0.97645175,0.13439149,0.66695863,0.654568,-0.98763883,-0.45973542,0.5023243,-0.37216103,-1.1179777,1.8829159,10.657772
0.12513228,0.40468714,-1.0816559,0.5010109,0.6978391,0.46422032,-0.28758547,-0.9967871,-0.20316136,-1.5180094,17.931498
1.2292378,0.591663,0.39968145,-0.57460254,-0.78880864,-0.11235095,-0.68459684,-0.060436804,1.1801918,0.4242691,15.44589
0.023262184,1.9745556,-0.024667777,1.6924314,1.2142886,-1.4086376,-1.2357708,-0.11252688,-1.3818511,-0.99006265,48.488113
0.8448518,-0.9307923,-1.1923165,0.10204925,0.043667596,0.50380594,0.17013241,-0.2093628,2.0396442,0.95704573,-28.763327
1.1119169,-1.2130423,-0.5072368,-1.0027367,0.6498223,0.55216485,-0.088819556,-0.06513154,1.0583425,-0.07614717,-9.527952
1.7757632,0.5832941,1.490638,0.19009273,-0.99818325,-0.34678376,-1.3930814,-0.5155478,-0.23303086,1.0638757,38.367928
1.6984601,0.24192762,-0.59159696,-1.9281156,-0.29655653,1.4926966,0.11851614,-1.271453,0.22348206,-1.4538178,31.616877
-1.1774734,-1.0478681,0.15589507,0.99523544,2.239872,0.1585671,1.2031766,1.3122127,0.8106696,0.20557576,-28.681362
-0.34738845,-1.0015427,-0.6209424,-1.7223564,0.13020763,-0.054328173,-0.057826117,1.2767789,-1.155967,0.96748894,-36.586327
-0.23012632,-0.5080886,-0.6082344,-1.0521125,-0.44404304,-0.9598835,0.52615803,0.12571514,-1.4983331,1.4913992,-29.318693
0.13236673,-0.49555936,-0.4740751,0.717089,0.4783037,-0.63696826,-1.4804018,-1.8964772,-0.7277187,-0.013379006,1.8934982
0.8359638,1.5347667,1.3400849,-1.4147701,0.5748365,1.0344895,-0.107330084,0.12562753,0.3038648,-0.44749677,43.566414
-1.2697289,-0.6429792,-0.2594576,-0.10627029,0.31251284,-1.3484507,-0.9193298,-0.17644562,-0.5983245,0.22409275,-29.502943
-0.45885098,-0.5554711,-0.24532437,-0.15356708,-1.7335176,-0.520906,-0.39669645,0.6176774,0.8921887,0.42753232,-30.624992
0.2525041,0.3476158,-2.3324444,-0.49969894,2.0042036,0.40225986,-1.7133368,0.17581297,-0.2467177,-0.5814944,-6.43788
-0.11386765,0.14680615,0.9814694,-0.44580308,-1.48687,-1.2384667,0.07918399,0.9408235,0.42795667,0.011895416,-0.2693646
-2.247716,-0.8926681,0.0219407,0.6840859,-0.67694634,0.6704389,-0.67193407,-2.1728241,-0.08524225,-0.6789218,-30.671406
-0.00207925,1.3575915,1.416192,-0.78608274,2.467213,1.2557878,-0.41634643,0.04775203,0.23582968,-1.7242607,49.3842
-0.83003044,1.2127951,0.31586978,0.47395903,-1.615296,1.6990304,0.6817153,0.46612912,1.7975819,-0.71915984,2.9558265
1.6962646,-0.71393996,-0.16449474,0.6205255,-1.3686256,1.3166349,-0.37198046,1.1405836,1.7249492,0.86794394,-3.3391557
-0.3822231,-2.4715133,-1.0485464,0.10296544,-0.66094416,-1.214781,1.0300946,-0.43028876,1.2402965,0.009794913,-53.347454
1.060182,-0.8624373,1.9328947,-0.27494907,1.099592,-1.5236051,0.079699606,0.015295064,1.194005,-0.16867085,20.142445
-0.039213743,-0.42083937,0.3245749,1.138747,-2.7121181,-0.38602477,-0.566649,-0.7926889,-0.5024169,0.2267612,-1.8844495
-0.8228035,-1.0278137,-0.9090072,0.5388466,0.67676544,-1.4758487,-1.0711851,-0.5068511,0.76820624,0.24478593,-37.124958
0.74315864,-1.2936206,-0.8682016,-0.001599562,-1.0457914,-0.869609,-0.5900737,-0.73040825,0.54226685,1.4590523,-31.935553
1.3674364,-0.7623952,0.29830062,-1.2963458,1.1408207,0.80561966,-1.3243704,-0.8475076,-0.3864101,-0.0670345,16.402828
-0.6475689,0.019872978,0.31463888,-0.6648319,-1.1599377,-0.5530599,1.332725,0.022335794,-0.54877275,-0.5410957,-3.6273422
0.108149834,0.46092325,0.84047264,0.6170268,-0.71664596,-1.2177126,0.928448,-0.25799263,0.28475633,0.4975177,9.575196
0.9434895,-1.0845175,1.0437905,-0.73774546,0.96563596,-0.03618628,2.051515,-0.049761165,1.471867,-0.9055412,12.511061
0.6069745,0.8430226,1.6179154,-0.71018195,1.3687845,-0.6096902,-0.67399836,-0.48570314,1.0219667,1.4360502,16.11103
-0.96754926,0.36709544,-0.35738933,1.0030177,0.04449863,-0.16440886,0.021676632,-0.6222618,-1.9231565,-0.98951113,11.002425
1.690402,-0.4057908,-0.1316866,-0.28370917,0.40535134,-1.4523661,-0.006453528,-0.017517008,0.48852405,-0.89176476,23.892757
2.223698,-0.55161506,0.8550428,0.67994964,0.29259074,1.3222071,-0.4061455,-0.9349245,1.5526319,0.4642263,29.327682
0.11990231,-0.7177715,-0.80095625,-1.5845792,-2.5514657,-1.0074575,0.2767837,0.8237181,-1.2943738,1.2468015,-34.898727
0.62316024,0.3549837,0.34485006,2.3970108,1.336459,1.7920324,0.87439924,-0.054624826,0.5592365,-0.38677314,32.367107
2.081231,-0.52153367,-0.38792604,1.0394648,-2.0232124,0.10352378,1.923705,0.022321375,1.1363741,-0.2790779,18.542564
-0.61986107,0.9963702,-0.25196084,-3.7561014,-0.0043090526,-2.4310086,-0.37593457,-0.16415283,0.6897117,-0.556512,-14.927674
-0.7394512,-1.1306154,1.9058416,0.736967,-0.8034581,0.44443655,1.6466204,2.4422183,1.0817766,0.20887147,-16.042553
-0.33614475,-0.42114487,0.8744104,0.79216784,0.46057793,-0.1075247,-2.01715,0.7236419,0.6520426,1.6887324,-19.175869
0.48569804,0.58387357,0.19745514,1.5975245,0.27424845,-0.9631561,-1.0402201,1.0845597,0.9663091,-0.6078812,21.206236
-1.225476,0.7391655,0.5987336,0.41758195,-0.51667726,0.043853834,0.41666877,0.47232604,0.42054302,1.3139045,-18.998571
-0.62990236,-0.6907564,-2.1703467,-0.41616046,1.3508898,1.119733,-0.12740618,-0.003486037,-0.47453484,-0.100813374,-33.919003
-0.75054294,-0.81095314,-0.26753417,0.13483788,0.822439,0.81073827,-0.30376652,-1.404945,-0.6586202,-1.5221251,0.6140795
1.0429153,-0.7903485,-0.2513253,-0.842922,1.7571226,0.4047702,-0.06288942,-0.45936587,-0.18613702,0.6027912,-0.0009935498
-0.6531663,1.0196263,0.4040741,-0.783219,0.6807961,1.0147893,-0.06640574,-0.25127113,-0.49888983,-0.73579353,16.060722
1.153589,0.5943582,-0.09673489,-0.03389192,-1.3232237,-0.8390969,-0.4378744,-0.23620588,-2.454495,-0.90864635,41.625404
-0.21876182,-0.8979885,-2.0389163,-0.16797777,-0.30076483,-1.0797279,-0.53460634,-1.69166,0.6783038,-1.0374844,-26.49627
-0.32988706,0.73212683,1.5400296,1.4862692,2.1135921,1.9500967,-0.025270447,0.98693585,1.6012151,1.5047516,6.3200483
-1.6005542,-0.8932204,1.023346,-0.35648736,2.1588085,1.5906878,0.41673425,-1.3652813,0.2049622,-0.97602636,-8.5132885
-1.1741576,0.6919484,-1.0879335,0.005190746,0.66773325,0.028960643,0.078547366,-1.0338764,-1.8151479,-0.3756559,-3.9050558
-0.6626284,1.9242446,-0.86169434,0.09823658,-0.3271003,0.5622357,1.6145767,-0.8835905,1.0437354,-0.28699434,4.405619
-0.45300657,-0.76958203,-0.96674806,-0.257877,-0.20801498,0.37495512,-0.21520884,-1.177677,-0.07093009,0.83318526,-32.423344
0.36671466,-0.4448736,0.23413746,0.25933194,0.74954736,-0.3831526,-2.096415,-0.61122036,0.4643349,-0.13602902,4.6984644
-0.3151943,0.5454406,0.9617441,-0.31509203,-0.10345621,-0.954626,-1.2756326,1.0343843,-2.6582084,0.5678047,14.419742
-1.2973729,1.0327542,-0.7578723,-0.8484127,-2.0585496,0.5421192,0.7172083,2.383218,-0.44368002,-0.7971797,-16.12925
-0.05768732,-0.87486804,-0.10260554,1.4246366,0.9107508,0.5952675,0.03729785,-0.95633256,0.10857548,-0.007327756,-2.8375025
-1.7663913,-0.17539175,-0.8782998,0.6101966,-0.56920594,0.111351736,0.87867665,0.62352014,0.6187594,0.09220664,-41.154713
-0.66127586,0.5489615,-0.9319966,1.16142,-0.33503455,1.319317,-0.21862026,-0.97441155,0.28790048,-2.0561166,13.682156
0.053189732,-0.16879451,1.2247281,-1.1817788,0.44813955,-0.27551153,0.18397771,1.3278731,0.5740004,1.2007667,-10.611603
0.24046865,0.10603116,1.1832908,1.9491837,0.2463946,1.0414104,0.00012145646,-1.0831164,1.4683046,0.10404558,19.817682
1.2535977,1.7154124,-1.2596365,2.0013137,0.5618447,2.6090076,-1.0208671,1.9017227,0.5505462,1.7461711,14.400694
-0.055973157,-1.6902363,1.3744481,1.007921,-0.2548334,1.9196751,-1.1398761,-2.6414948,-0.97257733,0.012275356,7.963041
-1.2291563,0.70676553,-1.0580083,0.5434825,0.42792237,1.4973711,-1.5603572,-0.8148137,2.2355194,-0.3559271,-22.163664
0.85443,-0.8446241,0.015100986,-0.48679528,1.1545238,-0.69811463,-0.6672091,-1.3254807,-2.0320776,2.724008,-12.009564
-0.20777905,-1.4189037,0.1362901,0.105723456,-0.3676559,-0.42616278,0.8870081,-1.795841,-0.25696838,-0.83950686,-6.168748
-1.3388476,0.38719228,1.0978241,-0.07731839,-0.8914079,-2.2273226,0.56451833,-0.09165412,0.6740726,0.6674,-18.592016
0.56564134,-1.0940305,-0.7926177,0.39970475,-0.67654896,0.28377005,1.4990803,0.42798215,-0.76920736,-0.55899775,-3.320306
-0.63432825,-0.6467108,0.8936742,0.911491,0.719624,-1.3554974,2.376734,0.052620433,1.2477235,0.7215847,-17.940859
-0.06899721,-2.217285,0.44422063,0.7218499,0.08524798,-0.20026614,-1.0098512,-2.5719502,-1.0975634,-2.6192305,16.370663
1.809466,-0.50913674,2.0211508,-1.6117028,1.0103256,0.75968766,-0.88470316,-0.25086465,0.14536552,0.55735904,31.680393
1.2042637,-0.03586242,-1.6050081,-1.5024184,1.0411562,-0.055945504,-0.8426126,-0.41892135,1.724263,1.8511868,-28.789215
1.5504009,1.0661933,-0.05484696,-0.56212515,-1.4787978,2.1083453,-0.7039037,-0.688826,0.80873156,0.54696286,24.188255
1.1001719,-0.22777762,0.7371307,-1.2384095,1.643815,0.8718291,-0.17545336,-1.0984193,-0.3260257,-0.70890564,31.23502
-0.025695145,0.008797307,-0.5177579,-1.5199828,1.4535031,0.84802,-0.4609841,1.0195796,-0.25675315,0.10691202,-9.662787
1.6767571,0.2028367,-1.4706107,0.07748919,0.9454763,0.39171734,-0.8962971,0.093053915,-0.17166823,1.0942134,5.102554
0.5758824,0.29635283,1.6958085,1.3031099,1.5493591,-0.081197895,1.0623363,0.5557792,1.0233814,-0.8285682,39.536133
-0.20049386,0.26928678,-0.9013341,-0.16573806,1.1030116,1.8300524,-0.35967818,-0.04087947,1.0199738,-0.15578361,-8.922257
-0.088744596,-0.105405785,1.9237976,0.8265214,-2.0056877,-0.26773188,-0.056500725,-1.6852874,-1.1149228,-0.19358833,26.534508
0.3780188,0.033244155,0.58353055,0.9234257,-0.4186702,-1.3471183,-0.25693116,1.6964877,-0.21722934,-1.2553667,23.625076
-0.8281431,-1.1990808,0.5165397,-0.23082568,-0.2649826,0.49635804,-0.31270033,0.14292575,0.8434969,-0.87426126,-18.404457
0.6114858,-0.28503892,-0.068389766,-1.6736156,-1.1908218,0.0983976,0.938106,-0.22747427,0.009645375,-0.19632486,-1.4558364
-0.9926209,0.013410839,-0.7559626,0.125084,-0.5575539,-0.48916557,0.44689697,-0.43060002,-0.9135906,-1.0446748,-7.4811883
-0.77508116,-1.203559,0.23698236,-1.0723244,0.9094141,0.26355308,-1.6655202,1.154545,-0.91575885,0.75595546,-31.372252
0.25362077,0.025622083,-1.2301263,-0.2052383,-1.6662569,-0.4545871,1.0562533,-1.8366913,-0.37909332,-1.0612359,3.4794612
0.96332204,-1.0609941,1.7506058,-0.9520361,1.7987105,0.7104299,0.63758355,0.82587576,0.6360595,-0.30609727,18.006514
1.0188216,-1.0213037,-1.381539,-0.5220361,0.05142191,1.1729045,-0.6254126,-0.21632133,0.14971893,1.0206558,-22.19599
-0.60551685,0.8731392,-1.2758583,-0.8529693,-0.12457854,0.67523855,-1.3598267,0.9530204,-1.8733587,0.74957865,-14.53031
-1.9387438,-0.6494918,-0.22700058,1.2413459,-0.6364508,1.1928898,-0.74376076,-0.031148423,0.29380164,-1.5044172,-20.706442
-0.26004642,0.86416125,-1.1578714,1.5499806,0.8774333,0.057437282,-0.016746296,0.2544949,-0.08427162,-0.65430444,9.346658
0.18846105,-0.6115299,0.88188154,-0.14162762,0.47469118,0.8213276,0.06804487,-0.6809998,1.8896394,-0.1642022,-0.9356308
0.20878083,0.56123036,1.777526,-0.87947696,1.1295388,-0.74592334,-1.325224,0.38013455,0.98919994,-0.979719,29.58555
